選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
第16屆臺南市議員,蔡淑惠,1030100,613000,0,0,8500,70,0,930041,0,81975,117900,22772,610710,0,0,0
第16屆臺南市議員,蔣明東,237000,200000,0,0,0,10,0,137530,166000,18596,0,0,117237,0,0,0
第16屆臺南市議員,蘇金聲,262200,10000,0,0,0,0,0,202293,77400,0,0,0,0,0,0,0
第16屆臺南市議員,許木樹,565100,207600,0,0,3000,67,0,176720,75514,37405,47300,0,475049,0,0,0
第16屆臺南市議員,許美珍,10000,300000,0,0,0,21,0,194011,120500,0,25400,12125,4475,0,0,0
第16屆臺南市議員,許至椿,1064888,712000,0,2000,2000,21,0,867570,116230,141073,53372,0,852250,0,0,0
第16屆臺南市議員,謝龍介,3249000,552000,0,0,5300,300,0,1331355,2750,0,1318836,36579,1492010,0,0,0
第16屆臺南市議員,邱文明,250000,590000,0,0,0,46,0,280982,247000,0,48420,3860,261903,0,0,0
第16屆臺南市議員,邱莉莉,1955703,1221000,0,7000,0,0,0,789978,238000,0,64080,44285,2088369,0,0,0
第16屆臺南市議員,郭信良,2166800,1483400,0,66000,95500,0,0,884087,147931,276010,281455,0,2351107,0,0,0
第16屆臺南市議員,郭和元,587600,288500,0,0,0,0,0,154150,207250,47900,157228,20630,577514,0,0,0
第16屆臺南市議員,郭清華,635000,456600,0,0,0,0,0,885014,12140,120000,326719,134929,354747,0,0,0
第16屆臺南市議員,陳亭妃,1447690,1038000,0,23600,34200,157,0,443020,27192,110000,244650,61526,1715701,0,0,0
第16屆臺南市議員,陳宗彥,1992800,1882000,0,0,11000,15454,0,1631957,349295,0,195415,138867,1783411,0,0,0
第16屆臺南市議員,陳文科,50000,220000,0,0,0,8,0,427392,185500,111000,17000,27651,147198,0,0,0
第16屆臺南市議員,陳昌輝,703050,629815,0,0,6000,41,0,150648,0,0,14700,78114,1275139,0,0,0
第16屆臺南市議員,陳明才,1361000,623000,0,0,0,355,0,1469686,0,180000,165000,0,396890,0,0,0
第16屆臺南市議員,陳柏宏,367559,555020,1500,18500,0,0,0,890222,277200,0,47240,0,319662,0,0,0
第16屆臺南市議員,陳綱,14600,0,0,2500,0,0,0,35030,5000,0,61640,0,78562,0,0,0
第16屆臺南市議員,陳進益,324000,146700,0,0,0,18,0,277145,66000,0,49500,0,82500,0,0,0
第16屆臺南市議員,陳進義,282000,500000,0,0,0,0,0,166000,360000,0,0,0,330000,0,0,0
第16屆臺南市議員,陳雪玲,400000,500000,0,0,0,9,0,213048,0,11490,54000,28822,300823,0,0,0
第16屆臺南市議員,黃秋榮,102300,240000,1500,0,0,0,0,726713,124000,0,166052,10063,164138,0,0,0
第16屆臺南市議員,黃郁文,615690,1926430,0,240600,0,0,0,1218045,262000,150000,300194,1542,888080,0,0,0
第16屆臺南市議員,黃麗招,50000,50000,0,0,0,0,0,109520,317900,157500,15000,45302,197576,0,0,0
第16屆臺南縣縣_市_議員,林丁燦,0,130000,0,0,0,2,0,54948,7000,0,165575,0,49356,0,0,0
第16屆臺南縣縣_市_議員,顏恆通,1349600,807700,0,40000,19800,0,0,1019506,0,0,50890,82597,1119080,0,0,0
第16屆臺南縣議員,丁瑞財,110000,330000,0,0,0,0,0,643010,114000,120280,21944,3200,162320,0,0,0
第16屆臺南縣議員,侯澄財,561340,312100,0,0,0,102,0,332397,154620,193249,68368,70513,583878,0,0,0
第16屆臺南縣議員,劉桂妙,0,0,0,0,0,0,0,856748,0,0,0,0,0,0,0,0
第16屆臺南縣議員,吳健保,429000,1200000,0,0,0,101,0,963559,354000,0,122300,68258,399071,0,0,0
第16屆臺南縣議員,周獻珍,80000,20000,0,0,0,0,0,190535,1909,0,75638,0,53387,0,0,0
第16屆臺南縣議員,周賜海,258480,168800,0,0,0,0,0,422832,0,0,113200,96027,336152,0,0,0
第16屆臺南縣議員,姜金堂,297700,0,0,16000,0,7,0,129950,13500,0,24800,22360,682692,0,0,0
第16屆臺南縣議員,康進水,50000,116000,0,130000,0,52,0,1205905,189500,0,127350,47321,463117,0,0,0
第16屆臺南縣議員,廖西仁,10000,100000,0,0,0,0,0,576915,0,0,0,19281,16260,0,0,0
第16屆臺南縣議員,張伯祿,47000,1190000,0,0,0,0,0,562220,0,229120,38024,59856,406040,0,0,0
第16屆臺南縣議員,張郁文,2039000,105000,0,0,1000,0,0,1027007,271100,105900,0,80315,745685,0,0,0
第16屆臺南縣議員,徐茂喬,1120000,570000,0,0,0,0,0,1148940,0,148320,203230,30940,398734,0,0,0
第16屆臺南縣議員,方一峰,0,0,0,0,0,0,0,198600,0,0,0,32500,370779,0,0,0
第16屆臺南縣議員,曾王雅雲,826400,4000,0,2250,0,0,0,465000,30000,0,0,28628,654118,0,0,0
第16屆臺南縣議員,李元慶,88000,70000,0,0,0,0,0,143600,0,0,0,11065,92721,0,0,0
第16屆臺南縣議員,李元風,1040000,0,0,0,0,0,0,1193480,0,0,56700,60000,95373,0,0,0
第16屆臺南縣議員,李全富,317500,190000,0,300000,0,7,0,943551,0,0,392090,0,219230,0,0,0
第16屆臺南縣議員,李崇智,666000,95000,0,0,0,71,0,508357,0,0,110000,17519,321793,0,0,0
第16屆臺南縣議員,杜素吟,260000,200000,0,0,0,0,0,373060,30000,0,30800,58515,124342,0,0,0
第16屆臺南縣議員,林子靖,125100,18000,0,0,0,0,0,757520,150852,19500,13100,3140,145800,0,0,0
第16屆臺南縣議員,林宜瑾,1178000,1356000,0,22000,0,801,0,1193315,252500,129200,71008,79161,858424,0,60000,0
第16屆臺南縣議員,林慶鎮,596000,326000,0,0,0,68,0,733481,87000,26200,228000,22110,288222,0,50000,0
第16屆臺南縣議員,林進旺,223000,630000,0,0,0,31,0,730188,0,0,15650,16467,435503,0,0,0
第16屆臺南縣議員,梁順發,414000,110000,0,0,0,0,0,874540,0,0,119600,17160,521431,0,0,0
第16屆臺南縣議員,楊登山,180000,50000,0,0,0,0,0,650360,0,0,107200,0,1093066,0,0,0
第16屆臺南縣議員,楊麗玉,20000,120000,0,0,0,0,0,419860,12000,11900,83005,39087,0,0,0,0
第16屆臺南縣議員,江仲祥,64000,200000,0,0,0,0,0,419505,215800,33000,211965,200,111915,0,0,0
第16屆臺南縣議員,洪嘉賓,590000,140000,0,0,13000,0,0,582990,147200,0,20800,0,84391,0,0,0
第16屆臺南縣議員,洪國燦,0,50000,0,0,0,0,0,179000,0,0,0,0,0,0,0,0
第16屆臺南縣議員,洪德昆,127900,0,0,0,0,0,0,356080,0,50000,0,0,127900,0,0,0
第16屆臺南縣議員,王國棟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆臺南縣議員,王彥霖,1010000,30000,0,0,0,0,0,570695,0,0,17000,0,866912,0,0,0
第16屆臺南縣議員,王萬法,300000,404000,0,0,0,0,0,877300,0,0,80825,3500,66454,0,0,0
第16屆臺南縣議員,王麗華,0,0,0,0,0,0,0,222529,0,0,0,42945,748140,0,0,0
第16屆臺南縣議員,胡瑞男,100000,100000,0,0,0,0,0,254700,0,0,8000,0,19850,0,0,0
第16屆臺南縣議員,胡貴鳳,870000,80000,0,0,0,0,0,456730,0,0,0,27622,184989,0,0,0
第16屆臺南縣議員,蔡明甫,759200,100000,0,0,0,0,0,602860,88550,64000,127000,0,25319,0,0,0
第16屆臺南縣議員,蔡百祿,130000,938000,0,0,13400,349,0,369332,0,513400,10000,38553,254998,0,0,0
第16屆臺南縣議員,蔡秋蘭,350000,910000,0,0,0,0,0,1515957,99000,0,128790,6723,137250,0,0,0
第16屆臺南縣議員,蔡育輝,471800,1030000,0,30000,0,144,0,1226001,0,114940,107400,7344,364404,0,0,0
第16屆臺南縣議員,蔡蘇秋金,150000,120000,0,0,0,47,0,29087,0,0,53000,48510,138703,0,0,0
第16屆臺南縣議員,詹龍洲,200000,0,0,0,0,0,0,209000,0,0,0,0,80,0,0,0
第16屆臺南縣議員,賴美惠,1136800,323100,0,43000,0,0,0,655544,182200,0,250025,115034,489033,0,0,0
第16屆臺南縣議員,趙昆原,1011100,660000,0,0,0,1050,0,935436,223725,75000,40450,54697,1303836,0,0,0
第16屆臺南縣議員,邱掬,116000,112000,0,0,0,0,0,436923,276003,3000,7000,1110,87775,0,0,0
第16屆臺南縣議員,郭瑞南,85500,146000,0,3000,0,0,0,612588,54560,0,108700,18192,477181,0,0,0
第16屆臺南縣議員,郭秀珠,60000,196000,0,0,0,0,0,703994,80117,0,0,0,18011,0,0,0
第16屆臺南縣議員,鄭宗興,11888,4000,0,0,1168,0,0,144400,0,0,0,0,0,0,0,0
第16屆臺南縣議員,陳文賢,188000,250000,0,0,0,0,0,449733,0,0,13000,730,111150,0,0,0
第16屆臺南縣議員,陳朝來,726850,1200000,0,0,0,550,0,1249164,231420,0,111700,0,429601,0,0,0
第16屆臺南縣議員,陳李翠香,270000,750000,0,0,0,0,0,597560,0,1700,38050,14230,387064,0,0,0
第16屆臺南縣議員,陳永寬,0,0,0,0,0,0,0,620673,24000,9292,47700,8500,137762,0,0,0
第16屆臺南縣議員,陳秋萍,196000,436000,0,0,0,16,0,937787,118000,0,5600,0,0,0,0,0
第16屆臺南縣議員,陳進雄,20000,230000,0,0,0,0,0,318005,40000,0,0,74000,6720,0,0,0
第16屆臺南縣議員,陳麗娟,101700,10000,0,0,0,0,0,113250,0,0,0,0,0,0,0,0
第16屆臺南縣議員,黃來鎰,230000,620000,0,0,0,0,0,336900,200000,0,0,0,474798,0,0,0
第16屆臺南縣議員,黃明進,83000,30000,0,0,0,0,0,37376,30000,12000,2200,7640,47125,0,0,0
第16屆臺南縣議員,黃月娟,110000,0,0,0,0,0,0,990052,14700,12800,43800,0,290989,0,0,0
第16屆臺南縣議員,黃金鏞,443000,403200,0,60000,30800,27,0,1076616,21250,170451,425378,153397,1318103,0,0,0
第16屆臺南縣議員,黃青海,167000,0,0,0,0,0,0,303615,21200,20000,20585,22445,33809,0,0,0
第16屆臺東縣議員,余秀芳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆臺東縣議員,劉文等,176500,17189,0,5000,5400,0,0,166923,0,0,5700,0,31900,0,0,0
第16屆臺東縣議員,嚴亞美,58620,52200,0,3200,0,0,0,85500,0,0,0,14040,93930,0,0,0
第16屆臺東縣議員,宋賢一,173930,0,0,0,13350,0,0,55640,10010,0,50730,0,70900,0,0,0
第16屆臺東縣議員,張國洲,240000,490000,0,0,0,346,0,551720,28000,0,81670,8568,75084,0,0,0
第16屆臺東縣議員,張正雄,0,0,0,0,0,0,0,142375,150000,5950,0,0,12190,0,0,0
第16屆臺東縣議員,張茂益,11800,0,0,0,0,0,0,0,0,0,0,11800,0,0,0,0
第16屆臺東縣議員,張順貴,198000,10000,0,0,0,32,0,111480,88940,0,0,0,71955,0,0,0
第16屆臺東縣議員,徐秋蓉,610666,30000,0,0,0,22,0,294851,0,0,98000,16354,254819,0,0,0
第16屆臺東縣議員,施向青,322000,150000,0,0,0,0,0,120600,80000,0,20000,0,293159,0,0,0
第16屆臺東縣議員,曾宏賢,0,0,0,0,0,0,0,296000,0,30000,164890,11331,664308,0,0,0
第16屆臺東縣議員,朱建銘,532000,0,0,0,0,0,0,797773,98543,128758,84000,17440,615121,0,0,0
第16屆臺東縣議員,李建智,30000,0,0,0,0,0,0,31500,0,0,0,0,0,0,0,0
第16屆臺東縣議員,李振源,76000,200000,0,0,0,0,0,219502,54319,132200,87000,20456,275084,0,0,0
第16屆臺東縣議員,李錦慧,370000,440000,0,0,0,0,0,265350,154500,10000,0,80000,327458,0,0,0
第16屆臺東縣議員,林光義,258800,0,0,0,0,0,0,29920,0,1500,0,34391,376580,0,0,0
第16屆臺東縣議員,林光雄,108500,0,0,0,0,0,0,233160,172000,8150,30900,83892,383190,0,0,0
第16屆臺東縣議員,林惠就,481000,0,0,0,25000,0,0,395562,60600,18000,0,46892,320845,0,0,0
第16屆臺東縣議員,林文川,0,0,0,0,0,0,0,40600,0,0,17488,19219,12406,0,0,0
第16屆臺東縣議員,林錦章,0,0,50000,0,0,3,0,28283,9300,0,12500,0,674995,0,0,0
第16屆臺東縣議員,江堅壽,814000,396050,0,0,3600,0,0,331891,70179,0,56500,123311,687083,0,0,0
第16屆臺東縣議員,王清堅,200000,0,0,0,0,4,0,449600,50000,0,50200,20467,528106,0,0,0
第16屆臺東縣議員,王飛龍,147200,100000,0,0,0,0,0,248310,43200,0,12000,83300,11119,0,0,0
第16屆臺東縣議員,田石雄,10000,33600,0,0,0,0,0,227706,0,20000,52900,54572,781406,0,0,0
第16屆臺東縣議員,蔡義勇,110000,0,0,0,0,0,0,0,93300,0,0,0,39785,0,0,0
第16屆臺東縣議員,許秋清,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆臺東縣議員,賴嘉祥,645800,48450,0,0,0,0,0,405113,86215,386000,71670,20530,170678,0,0,0
第16屆臺東縣議員,鄭安定,490800,8000,0,0,0,8,0,342065,76858,94150,100660,36523,1437899,0,0,0
第16屆臺東縣議員,陳‧藍姆洛,20000,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0
第16屆臺東縣議員,陳來福,426735,35650,50000,0,0,0,0,128328,12000,47600,50000,61005,328794,0,0,0
第16屆臺東縣議員,陳顯興,370000,730000,0,0,0,18,0,722465,30000,70000,50350,45995,345215,0,0,0
第16屆臺東縣議員,黃秋,106500,230000,0,0,0,0,0,187492,43646,0,10875,0,295040,0,0,0
第16屆花蓮縣議員,余榮桂,345705,97000,19000,20000,0,0,0,560719,74300,35632,56000,19425,501291,0,0,0
第16屆花蓮縣議員,傅朝明,152000,213000,0,0,0,0,0,236000,0,61000,0,0,113749,0,0,0
第16屆花蓮縣議員,劉曉玫,1798200,1224000,47500,0,3500,692,0,868627,252743,220730,338957,445,1400178,0,0,0
第16屆花蓮縣議員,呂必賢,0,0,0,0,14000,0,0,14000,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,周利根,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,張懷文,330000,50000,0,0,0,0,0,0,0,0,0,0,245000,0,0,0
第16屆花蓮縣議員,張智超,360600,50000,0,0,18000,0,0,219696,94828,15850,78500,0,20696,0,0,0
第16屆花蓮縣議員,張素華,10000,20000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,張錫銘,1000,0,19000,0,0,0,0,26000,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,徐雪玉,78300,100000,0,0,0,0,0,179110,0,0,0,17133,94526,0,0,0
第16屆花蓮縣議員,施金樹,255000,687350,47500,0,0,0,0,1029832,20000,10608,6280,0,53965,0,0,0
第16屆花蓮縣議員,曾玉霞,5000,117000,0,0,0,0,0,82841,0,0,39900,45000,17859,0,0,0
第16屆花蓮縣議員,李建興,218150,529600,0,0,70000,0,0,635755,20000,80000,119000,13363,214598,0,0,0
第16屆花蓮縣議員,李旭寧,703000,166000,19000,0,4000,120260,0,307534,70027,55000,91206,11304,645119,0,0,0
第16屆花蓮縣議員,李春風,66000,253000,0,0,0,1,0,357640,122400,23125,93600,52010,843896,0,0,0
第16屆花蓮縣議員,李秋旺,422400,648120,0,0,10000,35,0,1151081,0,0,17500,1645,204569,0,0,0
第16屆花蓮縣議員,李金章,11000,115000,0,0,0,0,0,104470,0,0,50000,0,7725,0,0,0
第16屆花蓮縣議員,林勝智,50000,2520,0,0,0,2,0,34689,40100,0,28705,0,25927,0,0,0
第16屆花蓮縣議員,林建彬,0,200000,0,0,9000,0,0,0,56000,80000,0,0,150000,0,0,0
第16屆花蓮縣議員,林慧湄,590000,100000,0,0,0,0,0,283789,70000,124749,96700,50000,215159,0,0,0
第16屆花蓮縣議員,林春生,110000,113000,0,0,0,26,0,464318,24000,0,0,42470,66798,0,0,0
第16屆花蓮縣議員,林有志,124000,126600,0,0,4000,7,0,379487,0,0,0,0,47335,0,0,0
第16屆花蓮縣議員,林榮輝,12000,0,0,0,0,0,0,131732,54000,30000,75500,6100,227523,0,0,0
第16屆花蓮縣議員,林連明,250000,880000,0,0,0,0,0,668365,32000,0,0,7821,433334,0,0,0
第16屆花蓮縣議員,林進富,10000,0,0,0,0,0,0,18754,0,0,0,0,2247,0,0,0
第16屆花蓮縣議員,林銘興,41000,0,0,0,2000,0,0,0,0,0,0,0,50000,0,0,0
第16屆花蓮縣議員,林鳳旋,0,33000,0,60000,0,1,0,160781,0,0,7500,0,56689,0,0,0
第16屆花蓮縣議員,楊德金,0,150000,0,0,0,0,0,100000,0,0,0,0,50000,0,0,0
第16屆花蓮縣議員,楊文值,150000,985000,0,0,0,0,0,440584,0,70000,103000,2000,139223,0,0,0
第16屆花蓮縣議員,江奉宜,0,30000,0,0,0,0,0,382650,0,0,1400,0,34400,0,0,0
第16屆花蓮縣議員,涂志輝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,游美雲,248200,221000,47500,0,0,0,0,584538,18810,9648,61720,10800,355971,0,0,0
第16屆花蓮縣議員,潘富民,410000,90000,0,0,0,0,0,776040,0,0,60000,0,204800,0,0,0
第16屆花蓮縣議員,王燕美,1152000,110000,0,0,0,0,0,1670570,0,0,81200,51180,227299,0,0,0
第16屆花蓮縣議員,石進燕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,笛布斯.顗賚,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,莊枝財,495000,424000,47500,0,12900,0,0,456176,124410,12000,97500,5316,359607,0,0,0
第16屆花蓮縣議員,蕭文龍,0,120000,0,0,2000,1,0,289630,0,0,262860,8765,259000,0,0,0
第16屆花蓮縣議員,許添旺,0,300000,0,0,0,0,0,125830,0,0,0,4980,252676,0,0,0
第16屆花蓮縣議員,謝國榮,0,100000,0,0,0,0,0,193120,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,賴進坤,30000,155000,0,0,3900,0,0,208574,0,34000,0,0,92900,0,0,0
第16屆花蓮縣議員,趙世源,391088,50000,0,0,0,0,0,421688,0,0,6000,24509,427993,0,0,0
第16屆花蓮縣議員,鄭寶秀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,鍾逸文,418000,528000,0,0,0,0,0,364638,0,0,125400,339000,509313,0,0,0
第16屆花蓮縣議員,陳文光,200000,730000,0,0,0,0,0,689653,0,0,130000,0,125287,0,0,0
第16屆花蓮縣議員,陳朝松,9000,100000,0,0,0,0,0,27680,35494,0,0,800,124328,0,0,0
第16屆花蓮縣議員,陳榮財,155000,0,0,0,0,0,0,0,0,0,0,0,155000,0,0,0
第16屆花蓮縣議員,陳英妹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆花蓮縣議員,魏嘉賢,313200,100000,0,0,0,0,0,394770,0,0,0,0,18430,0,0,0
第16屆花蓮縣議員,黃輝寶,80000,740000,0,0,0,0,0,535562,174000,1110,77000,90363,247304,0,0,0
第16屆花蓮縣議員,黃馨,182000,216000,0,0,3000,0,0,350208,42000,3713,61578,51405,167560,0,0,0
第16屆苗栗縣縣市議員,李貴富,876000,190000,0,0,0,0,0,125197,527000,0,95228,15010,345406,0,0,0
第16屆苗栗縣議員,傅學煥,640000,359000,0,0,57000,0,0,261430,420000,0,224000,0,150570,0,0,0
第16屆苗栗縣議員,劉福明,0,0,0,0,0,0,0,211576,0,0,40090,0,17596,0,0,0
第16屆苗栗縣議員,劉秋東,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,吳昌運,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,周玉滿,319000,730000,0,0,0,0,0,732675,102500,4200,38000,0,288366,0,0,0
第16屆苗栗縣議員,孫素娥,619590,0,50000,10000,16340,16,0,387504,225845,0,72400,14102,208247,0,0,0
第16屆苗栗縣議員,廖天國,113000,96000,0,0,99200,0,0,81384,0,0,9423,5170,41860,0,0,0
第16屆苗栗縣議員,廖英利,514000,580000,60000,0,0,36,0,461284,0,0,142400,65062,625187,0,0,0
第16屆苗栗縣議員,張太陽,914300,330000,0,0,0,38,0,445467,5000,0,0,0,1244631,0,0,0
第16屆苗栗縣議員,張森鴻,387000,198480,60000,70000,0,0,0,594926,62170,0,36200,0,531164,0,0,0
第16屆苗栗縣議員,張茂玄,714000,190000,10000,0,0,0,0,593251,0,0,42020,3990,297509,0,0,0
第16屆苗栗縣議員,徐仁貴,0,0,60000,0,0,0,0,301679,82675,0,32280,0,101504,0,0,0
第16屆苗栗縣議員,徐欽鴻,666302,100000,0,0,0,0,0,315360,181679,175600,0,0,143160,0,0,0
第16屆苗栗縣議員,徐義展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,曾美露,210000,0,50000,0,0,0,0,157150,0,0,0,35717,235284,0,0,0
第16屆苗栗縣議員,李文斌,0,54000,0,0,4000,0,0,227950,0,0,14000,68306,90725,0,0,0
第16屆苗栗縣議員,李聰祥,0,0,0,0,0,0,0,121420,0,0,0,2396,50196,0,0,0
第16屆苗栗縣議員,李肇文,79000,10000,0,0,0,3,0,437831,132900,0,9053,10530,241590,0,0,0
第16屆苗栗縣議員,林寶珠,0,50000,0,0,0,0,0,26029,0,0,12000,0,27594,0,0,0
第16屆苗栗縣議員,林明康,0,0,50000,0,4800,0,0,115050,16500,0,0,0,16873,0,0,0
第16屆苗栗縣議員,林書賦,370000,0,0,0,0,0,0,190230,18600,18000,32200,5470,175333,0,0,0
第16屆苗栗縣議員,林清錦,42800,15400,60000,0,0,0,0,457000,49682,5000,0,14270,46120,0,0,0
第16屆苗栗縣議員,楊文昌,432980,54500,0,1000,0,0,0,187700,0,0,0,0,1045029,0,0,0
第16屆苗栗縣議員,游忠鈿,154000,167400,60000,0,0,0,0,561472,12800,8000,74350,2175,263190,0,0,0
第16屆苗栗縣議員,湯文雄,187600,140000,0,0,34500,0,0,291660,88351,0,26950,0,110070,0,0,0
第16屆苗栗縣議員,溫德雄,564100,13000,0,0,0,0,0,281383,0,0,0,36314,713604,0,20000,0
第16屆苗栗縣議員,溫志強,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,溫春福,0,100000,0,0,0,0,0,30800,0,0,69000,0,200,0,0,0
第16屆苗栗縣議員,潘秋榮,94440,0,0,0,0,0,0,80059,0,27713,0,37585,119214,0,0,0
第16屆苗栗縣議員,禹耀東,745400,383950,20000,12500,0,0,0,326340,16221,74000,103550,700,736720,0,0,0
第16屆苗栗縣議員,羅碧玉,210000,10000,50000,0,0,0,0,234610,14100,0,40100,0,0,0,0,0
第16屆苗栗縣議員,胡忠勇,0,0,0,0,0,0,0,192002,1880,0,24300,0,34622,0,0,0
第16屆苗栗縣議員,蔡李美月,883400,670000,0,0,90400,83,0,1012824,9641,25146,199115,35699,552970,0,0,0
第16屆苗栗縣議員,薛永衡,10000,16500,0,0,0,0,0,21350,0,0,0,0,51414,0,0,0
第16屆苗栗縣議員,許櫻萍,1002000,228000,0,0,0,0,0,1223764,128000,10110,64200,1976,45173,0,0,0
第16屆苗栗縣議員,詹明光,355000,450000,0,0,0,0,0,179433,0,0,0,30287,770622,0,0,0
第16屆苗栗縣議員,詹運喜,46900,30000,0,0,0,120007,0,884774,189575,15000,272550,0,241009,0,0,0
第16屆苗栗縣議員,謝文俊,275000,10000,0,0,0,0,0,8124,0,0,0,0,587265,0,0,0
第16屆苗栗縣議員,賴源順,301115,20960,0,0,56740,0,0,680976,239740,4100,138990,13575,249439,0,0,0
第16屆苗栗縣議員,趙秀琴,1088247,73000,0,0,50270,0,0,302139,109146,130989,131210,69972,955988,0,0,0
第16屆苗栗縣議員,邱秋琴,0,0,0,0,0,0,0,100780,26300,0,0,0,42954,0,0,0
第16屆苗栗縣議員,邱紹俊,1408000,110000,0,0,0,0,0,431763,0,0,6000,95512,1479049,0,0,0
第16屆苗栗縣議員,鄭秋風,876000,330600,0,0,75600,17,0,1463342,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,鄭輝煌,0,0,0,0,0,0,0,676408,148116,0,250530,5833,1090128,0,0,0
第16屆苗栗縣議員,鍾福貴,29000,0,60000,3000,0,0,0,237535,0,0,0,7770,150853,0,0,0
第16屆苗栗縣議員,陳基寶,0,0,0,0,0,0,0,708873,100000,77970,12000,0,238789,0,0,0
第16屆苗栗縣議員,陳富興,750000,300000,0,0,0,0,0,864560,0,0,28600,161259,187200,0,0,0
第16屆苗栗縣議員,陳明朝,293320,161000,0,0,0,9,0,186373,0,0,134300,17690,128865,0,0,0
第16屆苗栗縣議員,陳月娥,68000,23600,0,0,0,0,0,182104,40000,30000,48000,29970,144980,0,0,0
第16屆苗栗縣議員,陳添松,90000,370000,0,0,0,0,0,0,0,0,0,0,491760,0,0,0
第16屆苗栗縣議員,陳源坤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,陳英河,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,陳銘安,615000,600000,60000,0,0,0,0,550087,141200,20200,139400,34225,575213,0,0,0
第16屆苗栗縣議員,韓茂賢,70000,230000,0,0,0,0,0,405860,0,0,46000,3400,131160,0,0,0
第16屆苗栗縣議員,饒鴻奇,499600,341300,60000,5000,1500,0,0,1225004,108000,56000,45500,45000,488219,0,5000,0
第16屆苗栗縣議員,高榮盛,0,0,0,0,0,0,0,2400,100000,20000,0,0,34540,0,0,0
第16屆苗栗縣議員,黃月娥,72000,0,0,0,0,0,0,52494,0,6500,0,0,84370,0,0,0
第16屆苗栗縣議員,黃碧忠,100000,200000,50000,0,0,0,0,337700,16000,48000,0,15779,87677,0,0,0
第16屆苗栗縣議員,黃錦星,0,100000,0,0,0,0,0,120100,0,0,0,0,0,0,0,0
第16屆苗栗縣議員,黃順源,369960,159600,50000,2000,0,0,0,185870,120000,55800,17000,27540,446483,0,2000,0
第16屆雲林縣議員,劉建國,1722766,1134000,0,2000,33415,120,0,1120218,34660,87000,0,125537,813933,0,0,0
